2022-11-19,GE-15,Perlis,P.003 Arau,3,FBWFQ,Rozabil @ Tok Ben,Rozabil bin Abdul Rahman,M,Malay,50,BN,001-UMNO,UMNO,3,BN,8242,17.615251447989912,2,lost
2022-11-19,GE-15,Kedah,P.004 Langkawi,1,MMPWR,Dato Paduka Abd Kadir,Abdul Kadir bin Sainudin,M,Malay,43,BEBAS,000-BEBAS,BEBAS,0,ALONE,89,0.18744734625105308,5,lost_deposit
2022-11-19,GE-15,Kedah,P.004 Langkawi,2,AYHMJ,Mohd Suhaimi Bin Abdullah,Mohd Suhaimi bin Abdullah,M,Malay,67,PN,107-BERSATU,BERSATU,11,PN,25463,53.62889637742207,1,won
2022-11-19,GE-15,Kedah,P.004 Langkawi,3,ZAT99,Mahathir Bin Mohamad,Mahathir bin Mohamad,M,Malay,97,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,4566,9.616680707666386,4,lost_deposit
2022-11-19,GE-15,Kedah,P.004 Langkawi,4,JSJJ0,Dato' Armishah Siraj (Das),Armishah bin Siraj (Das),M,Malay,58,BN,001-UMNO,UMNO,3,BN,11945,25.157961246840777,2,lost
2022-11-19,GE-15,Kedah,P.004 Langkawi,5,P78M9,Zabidi Yahya,Zabidi bin Yahya,M,Malay,54,PH,046-AMANAH,AMANAH,8,PH,5417,11.409014321819713,3,lost_deposit
2022-11-19,GE-15,Kedah,P.005 Jerlun,1,3XMVW,Dr. Abd Ghani Ahmad,Abdul Ghani bin Ahmad,M,Malay,-1,PN,004-PAS,PAS,11,PN,31685,60.69109506388032,1,won
2022-11-19,GE-15,Kedah,P.005 Jerlun,2,Z1HZG,Dato' Seri Utama Mukhriz Mahathir,Mukhriz bin Mahathir,M,Malay,58,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,3144,6.02218093359128,4,lost_deposit
2022-11-19,GE-15,Kedah,P.005 Jerlun,3,SMYPJ,Dr. Mohamed Fadzil Mohd Ali,Mohamed Fadzil bin Mohd Ali,M,Malay,49,PH,078-PKR,PKR,8,PH,6149,11.778114046009156,3,lost_deposit
2022-11-19,GE-15,Kedah,P.005 Jerlun,4,YCJPX,Othman Bin Aziz,Othman bin Aziz,M,Malay,63,BN,001-UMNO,UMNO,3,BN,11229,21.50860995651924,2,lost
2022-11-19,GE-15,Kedah,P.006 Kubang Pasu,1,TA8GW,Dato' Wira Dr Ku Abd Rahman Bin Ku Ismail,Ku Abd Rahman bin Ku Ismail,M,Malay,70,PN,107-BERSATU,BERSATU,11,PN,47584,57.05378767895254,1,won
2022-11-19,GE-15,Kedah,P.006 Kubang Pasu,2,X2MRV,Aizuddin Ariffin,Aizuddin bin Ariffin,M,Malay,35,PH,078-PKR,PKR,8,PH,16000,19.1841922256061,2,lost
2022-11-19,GE-15,Kedah,P.006 Kubang Pasu,3,3MC8H,Amiruddin Hamzah (Tok Met),Amiruddin bin Hamzah,M,Malay,60,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,5329,6.389535023140931,4,lost_deposit
2022-11-19,GE-15,Kedah,P.006 Kubang Pasu,4,0GAV4,Hasmuni Bin Hassan (Tok Muni),Hasmuni bin Hassan (Tok Muni),M,Malay,43,BN,001-UMNO,UMNO,3,BN,14489,17.372485072300424,3,lost
2022-11-19,GE-15,Kedah,P.007 Padang Terap,1,3Y0XD,Razali Bin Lebai Salleh,Razali bin Lebai Salleh,M,Malay,65,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,452,0.9294865203890683,4,lost_deposit
2022-11-19,GE-15,Kedah,P.007 Padang Terap,2,8NMXR,Mahdzir Bin Khalid,Mahdzir bin Khalid,M,Malay,62,BN,001-UMNO,UMNO,3,BN,17258,35.48911143556314,2,lost
2022-11-19,GE-15,Kedah,P.007 Padang Terap,3,7BPZP,Muaz Abdullah,Muaz bin Abdullah,M,Malay,25,PH,046-AMANAH,AMANAH,8,PH,2702,5.556355261263855,3,lost_deposit
2022-11-19,GE-15,Kedah,P.007 Padang Terap,4,ASD1Z,Ustaz Nurul Amin,Nurul Amin bin Ahmad,M,Malay,39,PN,004-PAS,PAS,11,PN,28217,58.02504678278394,1,won
2022-11-19,GE-15,Kedah,P.008 Pokok Sena,1,E7348,Noraini Binti Md Salleh,Noraini binti Md Salleh,F,Malay,60,WARISAN,104-WARISAN,WARISAN,0,ALONE,622,0.7072682616210315,4,lost_deposit
2022-11-19,GE-15,Kedah,P.008 Pokok Sena,2,9KXCT,Dato' Ahmad Yahaya,Ahmad bin Yahaya,M,Malay,47,PN,004-PAS,PAS,11,PN,52275,59.44123533157464,1,won
2022-11-19,GE-15,Kedah,P.008 Pokok Sena,3,HMS6H,Noran Zamini Bin Jamaluddin,Noran Zamini bin Jamaluddin,M,Malay,48,BN,001-UMNO,UMNO,3,BN,14523,16.513917947784954,3,lost
2022-11-19,GE-15,Kedah,P.008 Pokok Sena,4,D621J,Dato' Wira Hj Mahfuz Omar,Mahfuz bin Omar,M,Malay,65,PH,046-AMANAH,AMANAH,8,PH,20524,23.337578459019376,2,lost
2022-11-19,GE-15,Kedah,P.009 Alor Setar,1,N2F8T,Nuhairi Rahmat,Mohamad Nuhairi bin Rahmat,M,Malay,45,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,2383,3.0953679889850103,4,lost_deposit
2022-11-19,GE-15,Kedah,P.009 Alor Setar,2,D7SG7,Afnan Hamimi Bin Dato' Haji Taib Azamudden,Afnan Hamimi bin Taib Azamudden,M,Malay,41,PN,004-PAS,PAS,11,PN,37486,48.691969968565715,1,won
2022-11-19,GE-15,Kedah,P.009 Alor Setar,3,ZH0XH,Fadzil Bin Hanafi,Fadzil bin Hanafi,M,Malay,65,WARISAN,104-WARISAN,WARISAN,0,ALONE,366,0.47541111370898603,5,lost_deposit
2022-11-19,GE-15,Kedah,P.009 Alor Setar,4,2QV84,Simon Ooi Tze Min,Simon Ooi Tze Min,M,Chinese,38,PH,078-PKR,PKR,8,PH,27555,35.79222196243473,2,lost
2022-11-19,GE-15,Kedah,P.009 Alor Setar,5,RG5B3,Dato' Dr Nordin Yunus,Nordin bin Yunus,M,Malay,69,BEBAS,000-BEBAS,BEBAS,0,ALONE,115,0.14937780895227704,7,lost_deposit
2022-11-19,GE-15,Kedah,P.009 Alor Setar,6,VXVDC,Sofan Feroza,Sofan Feroza bin Md Yusup,M,Malay,43,BEBAS,000-BEBAS,BEBAS,0,ALONE,151,0.19613955784168552,6,lost_deposit
2022-11-19,GE-15,Kedah,P.009 Alor Setar,7,ZBHFN,Tan Chee Hiong,Tan Chee Hiong,M,Chinese,43,BN,003-MCA,MCA,3,BN,8930,11.5995115995116,3,lost_deposit
2022-11-19,GE-15,Kedah,P.010 Kuala Kedah,1,N8N0C,Dr Azman Ismail,Azman bin Ismail,M,Malay,61,PH,078-PKR,PKR,8,PH,28237,28.10350833540682,2,lost
2022-11-19,GE-15,Kedah,P.010 Kuala Kedah,2,2S7HY,Pak Tuan Al Idrus,Syed Araniri bin Syed Ahmad,M,Malay,48,WARISAN,104-WARISAN,WARISAN,0,ALONE,256,0.2547897486937049,5,lost_deposit
2022-11-19,GE-15,Kedah,P.010 Kuala Kedah,3,66XM7,Ulya Husamudin,Ulya Aqamah bin Husamudin,M,Malay,31,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,1805,1.7964667827817866,4,lost_deposit
2022-11-19,GE-15,Kedah,P.010 Kuala Kedah,4,N12Z0,Dr. Ahmad Fakhruddin,Ahmad Fakhruddin bin Fakhrurazi,M,Malay,51,PN,004-PAS,PAS,11,PN,56298,56.03184871858671,1,won
2022-11-19,GE-15,Kedah,P.010 Kuala Kedah,5,7NNK5,Dato Dr Mashitah Binti Ibrahim,Mashitah binti Ibrahim,F,Malay,58,BN,001-UMNO,UMNO,3,BN,13879,13.813386414530978,3,lost
2022-11-19,GE-15,Kedah,P.011 Pendang,1,T31MB,Datuk Haji Awang Solahudin,Awang Solahuddin bin Hashim,M,Malay,58,PN,004-PAS,PAS,11,PN,49008,64.83054210651639,1,won
2022-11-19,GE-15,Kedah,P.011 Pendang,2,9MKPG,Dato Zul,Zulkifly bin Mohamad,M,Malay,52,PH,078-PKR,PKR,8,PH,8058,10.659576156837844,3,lost_deposit
2022-11-19,GE-15,Kedah,P.011 Pendang,3,D29RS,Rashid Yob,Abdul Rashid bin Yob,M,Malay,43,PEJUANG,122-GB,GB,12,GTA,809,1.0701907558800963,4,lost_deposit
2022-11-19,GE-15,Kedah,P.011 Pendang,4,7GVJ9,Suraya Binti Yaacob,Suraya binti Yaacob,F,Malay,53,BN,001-UMNO,UMNO,3,BN,17719,23.439690980765672,2,lost
2022-11-19,GE-15,Kedah,P.012 Jerai,1,GFZV2,Zulhazmi Bin Shariff,Zulhazmi bin Shariff,M,Malay,47,PH,021-DAP,DAP,8,PH,15590,18.944503177670033,3,lost
2022-11-19,GE-15,Kedah,P.012 Jerai,2,W414Y,Dato Seri Dr. Jamil Khir Baharom,Jamil Khir bin Baharom,M,Malay,61,BN,001-UMNO,UMNO,3,BN,16269,19.769603733002807,2,lost
2022-11-19,GE-15,Kedah,P.012 Jerai,3,4C3V6,Ustaz Sabri Bin Azit,Sabri bin Azit,M,Malay,56,PN,004-PAS,PAS,11,PN,49461,60.10353249972658,1,won
2022-11-19,GE-15,Kedah,P.012 Jerai,4,KXNXB,Datuk Nizam Mahshar,Mohd Nizam bin Mahshar,M,Malay,45,PEJUANG,122-GB,GB,12,GTA,973,1.1823605896005736,4,lost_deposit
2022-11-19,GE-15,Kedah,P.013 Sik,1,QBBZM,Maiza,Maizatul Akmam binti Othman @Ibrahim,F,Malay,51,BN,001-UMNO,UMNO,3,BN,12819,25.056195148648385,2,lost
2022-11-19,GE-15,Kedah,P.013 Sik,2,TS21X,Dato' Latifah,Latifah binti Mohammad Yatim,F,Malay,65,PH,046-AMANAH,AMANAH,8,PH,3736,7.30243740349094,3,lost_deposit
2022-11-19,GE-15,Kedah,P.013 Sik,3,X18F1,Ahmad Tarmizi Sulaiman,Ahmad Tarmizi bin Sulaiman,M,Malay,46,PN,004-PAS,PAS,11,PN,34606,67.64136744786067,1,won
2022-11-19,GE-15,Kedah,P.014 Merbok,1,KJACY,Khairul Anuar,Khairul Anuar bin Ahmad Zainudin,M,Malay,50,WARISAN,104-WARISAN,WARISAN,0,ALONE,525,0.5119753471680449,5,lost_deposit
2022-11-19,GE-15,Kedah,P.014 Merbok,2,Y6R46,Dato' Shaiful Hazizy,Shaiful Hazizy bin Zainol Abidin (Tok Pon),M,Malay,46,BN,001-UMNO,UMNO,3,BN,16691,16.27691527539398,3,lost
2022-11-19,GE-15,Kedah,P.014 Merbok,3,6D3BS,Nurin Aina,Nur Azrina binti Surip (Nurin Aina),F,Malay,47,PH,078-PKR,PKR,8,PH,31554,30.771181151505694,2,lost
2022-11-19,GE-15,Kedah,P.014 Merbok,4,6CRGG,Mohd Nazri,Mohd Nazri bin Abu Hassan,M,Malay,52,PN,107-BERSATU,BERSATU,11,PN,52573,51.26872366983929,1,won
2022-11-19,GE-15,Kedah,P.014 Merbok,5,1ME6F,Datuk Mosin Razak,Mohd Mosin bin Abdul Razak,M,Malay,59,PEJUANG,117-IMAN,IMAN,12,GTA,1201,1.1712045560929942,4,lost_deposit
2022-11-19,GE-15,Kedah,P.015 Sungai Petani,1,5248R,Dr. Taufiq Bin Dato' Johari,Taufiq bin Johari,M,Malay,26,PH,078-PKR,PKR,8,PH,50580,38.90649518476354,1,won
2022-11-19,GE-15,Kedah,P.015 Sungai Petani,2,00V9Z,Tan Joon Long @ Tan Chow Kang,Tan Chow Kang,M,Chinese,80,PRM,009-PRM,PRM,0,ALONE,226,0.17384080489831083,5,lost_deposit
2022-11-19,GE-15,Kedah,P.015 Sungai Petani,3,GXCRQ,Hj. Marzuki Yahya,Marzuki bin Yahya,M,Malay,52,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,2342,1.8014830312913448,4,lost_deposit
2022-11-19,GE-15,Kedah,P.015 Sungai Petani,4,Q9ZNT,Dr. Robert Ling,Robert Ling Kui Ee,M,Chinese,50,PN,107-BERSATU,BERSATU,11,PN,49465,38.04882926679179,2,lost
2022-11-19,GE-15,Kedah,P.015 Sungai Petani,5,NGJ6K,Dato' Shahanim Binti Mohamad Yusoff,Shahanim binti Mohamad Yusoff,F,Malay,49,BN,001-UMNO,UMNO,3,BN,27391,21.069351712255006,3,lost
2022-11-19,GE-15,Kedah,P.016 Baling,1,A9XGT,Cikgu Johari Abdullah,Johari bin Abdullah,M,Malay,56,PH,046-AMANAH,AMANAH,8,PH,8636,7.918286510672632,3,lost_deposit
2022-11-19,GE-15,Kedah,P.016 Baling,2,8FTB1,Lt Kol (B) Basir,Basir bin Abdul Rahman,M,Malay,59,PEJUANG,112-PUTRA,PUTRA,12,GTA,579,0.5308809506344898,4,lost_deposit
2022-11-19,GE-15,Kedah,P.016 Baling,3,XWRM1,Datuk Azeez Rahim,Abdul Azeez bin Abdul Rahim,M,Malay,56,BN,001-UMNO,UMNO,3,BN,35356,32.417663023545806,2,lost
2022-11-19,GE-15,Kedah,P.016 Baling,4,WBYB5,Ustaz Hassan,Hassan bin Saad,M,Malay,65,PN,004-PAS,PAS,11,PN,64493,59.13316951514707,1,won
2022-12-07,GE-15,Kedah,P.017 Padang Serai,1,8EE17,Dato' Cikgu Azman,Azman bin Nasrudin,M,Malay,50,PN,107-BERSATU,BERSATU,11,PN,51637,56.48573553863656,1,won
2022-12-07,GE-15,Kedah,P.017 Padang Serai,2,R9Z0D,Dato Sivaraj Chandran,Sivarraajh Chandran,M,Indian,46,BN,002-MIC,MIC,3,BN,2983,3.263104926927453,3,lost_deposit
2022-12-07,GE-15,Kedah,P.017 Padang Serai,3,WGRNK,Hamzah Abd Rahman,Hamzah bin Abdul Rahman,M,Malay,59,PEJUANG,112-PUTRA,PUTRA,12,GTA,424,0.46381377439397914,5,lost_deposit
2022-12-07,GE-15,Kedah,P.017 Padang Serai,4,0NFQ9,Dr. Sofee Razak,Mohamad Sofee bin Razak,M,Malay,47,PH,078-PKR,PKR,8,PH,35377,38.69891485079198,2,lost
2022-12-07,GE-15,Kedah,P.017 Padang Serai,5,ZYEQW,Ananda Ak,Sreanandha Rao,M,Indian,38,BEBAS,000-BEBAS,BEBAS,0,ALONE,846,0.9254397479653451,4,lost_deposit
2022-12-07,GE-15,Kedah,P.017 Padang Serai,6,3C4T5,Mohd Bakhri Bin Haji Hashim,Mohd Bakhri bin Hashim,M,Malay,61,WARISAN,104-WARISAN,WARISAN,0,ALONE,149,0.16299116128467664,6,lost_deposit
2022-11-19,GE-15,Kedah,P.018 Kulim-Bandar Baharu,1,G6B66,Datuk Seri Saifuddin Nasution Ismail,Saifuddin Nasution bin Ismail,M,Malay,59,PH,078-PKR,PKR,8,PH,21408,30.43502985499005,2,lost
2022-11-19,GE-15,Kedah,P.018 Kulim-Bandar Baharu,2,BXGDA,Cikgu Roslan Hashim,Roslan bin Hashim,M,Malay,55,PN,107-BERSATU,BERSATU,11,PN,34469,49.00341199886267,1,won
2022-11-19,GE-15,Kedah,P.018 Kulim-Bandar Baharu,3,FB6FK,Rizal,Mohamad Yusrizal bin Yusoff,M,Malay,40,PEJUANG,122-GB,GB,12,GTA,591,0.8402047199317599,4,lost_deposit
2022-11-19,GE-15,Kedah,P.018 Kulim-Bandar Baharu,4,JRWHW,Datuk Muhar Bin Hussain,Muhar bin Hussain,M,Malay,56,BN,001-UMNO,UMNO,3,BN,13872,19.721353426215522,3,lost
2022-11-19,GE-15,Kelantan,P.019 Tumpat,1,P6JM5,Khairul Azuan,Khairul Azuan bin Kamaruddin,M,Malay,35,WARISAN,104-WARISAN,WARISAN,0,ALONE,245,0.23409358010300116,5,lost_deposit
2022-11-19,GE-15,Kelantan,P.019 Tumpat,2,KVKKD,Dato' Kak Taz,Mumtaz bin Md Nawi,F,Malay,49,PAS,004-PAS,PAS,11,PN,65426,62.51349621150594,1,won
2022-11-19,GE-15,Kelantan,P.019 Tumpat,3,SM8PE,Asri Ali,Che Mohd Asemari bin Che Ali (Che Asri),M,Malay,59,PUTRA,112-PUTRA,PUTRA,12,GTA,593,0.5666020122493048,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.019 Tumpat,4,X1YRQ,Haji Wan Jo,Wan Mohd Johari bin Wan Omar,M,Malay,57,PH,046-AMANAH,AMANAH,8,PH,7762,7.416466811263245,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.019 Tumpat,5,9545B,Dato' Che Lah (Dcl),Che Abdullah bin Mat Nawi,M,Malay,62,BN,001-UMNO,UMNO,3,BN,30633,29.269341384878512,2,lost
2022-11-19,GE-15,Kelantan,P.020 Pengkalan Chepa,1,0FMV0,Abe Wae - Redzuan,Mohamad Redzuan bin Razali,M,Malay,48,BEBAS,000-BEBAS,BEBAS,0,ALONE,451,0.5799822533146436,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.020 Pengkalan Chepa,2,2YCE3,Kak Jah,Nik Faizah binti Nik Othman,F,Malay,48,PH,046-AMANAH,AMANAH,8,PH,7356,9.459754889983412,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.020 Pengkalan Chepa,3,3XAX9,Wan Ahmad Nasri,Wan Ahmad Nasri bin Wan Ismail,M,Malay,54,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,358,0.4603850259127326,5,lost_deposit
2022-11-19,GE-15,Kelantan,P.020 Pengkalan Chepa,4,PCRBQ,Datuk Marzuk,Ahmad Marzuk bin Shaary,M,Malay,47,PAS,004-PAS,PAS,11,PN,53933,69.35738995126091,1,won
2022-11-19,GE-15,Kelantan,P.020 Pengkalan Chepa,5,7B0ZJ,Dr. Hafiz,Mohd Hafiezulniezam bin Mohd Hasdin,M,Malay,38,BN,001-UMNO,UMNO,3,BN,15663,20.142487879528296,2,lost
2022-11-19,GE-15,Kelantan,P.021 Kota Bharu,1,PW79R,Datuk Seri Takiyuddin,Takiyuddin bin Hassan,M,Malay,61,PAS,004-PAS,PAS,11,PN,41869,53.66513285225394,1,won
2022-11-19,GE-15,Kelantan,P.021 Kota Bharu,2,JY1E1,Dr Hafidzah,Hafidzah binti Mustakim,F,Malay,58,PH,046-AMANAH,AMANAH,8,PH,19256,24.681167407939093,2,lost
2022-11-19,GE-15,Kelantan,P.021 Kota Bharu,3,T9JGR,Hj. Rosmadi Ismail,Rosmadi bin Ismail,M,Malay,50,BN,001-UMNO,UMNO,3,BN,16168,20.723157179661364,3,lost
2022-11-19,GE-15,Kelantan,P.021 Kota Bharu,4,ARQ1V,Andy Tan @ Awang,Tan Boon Kian (Andy Tan @ Awang),M,Chinese,54,PRM,009-PRM,PRM,0,ALONE,107,0.1371460798010741,5,lost_deposit
2022-11-19,GE-15,Kelantan,P.021 Kota Bharu,5,711FD,Prof. Dato Dr Che Musa Che Omar,Che Musa bin Che Omar,M,Malay,72,PUTRA,112-PUTRA,PUTRA,12,GTA,528,0.6767582255604404,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.021 Kota Bharu,6,3VYKF,Izat Bukhary,Izat Bukhary bin Ismail Bukhary,M,Malay,55,BEBAS,000-BEBAS,BEBAS,0,ALONE,91,0.11663825478409105,6,lost_deposit
2022-11-19,GE-15,Kelantan,P.022 Pasir Mas,1,865P5,Datuk Husam,Husam bin Musa,M,Malay,63,PH,078-PKR,PKR,8,PH,6439,9.8828910410879,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.022 Pasir Mas,2,V74ZP,Ustaz Fadhli Shaari,Ahmad Fadhli bin Shaari,M,Malay,42,PAS,004-PAS,PAS,11,PN,44444,68.2148174297423,1,won
2022-11-19,GE-15,Kelantan,P.022 Pasir Mas,3,E6D44,Dato Ghani,Abdul Ghani bin Harun,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,13727,21.06886866299326,2,lost
2022-11-19,GE-15,Kelantan,P.022 Pasir Mas,4,HM36D,Nasrul Ali Hasan,Nasrul Ali Hasan bin Abdul Latif,M,Malay,31,PUTRA,112-PUTRA,PUTRA,12,GTA,543,0.8334228661765383,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.023 Rantau Panjang,1,K46W1,Dato' Dr. Ibrahim Ali,Ibrahim Ali,M,Malay,71,PUTRA,112-PUTRA,PUTRA,12,GTA,1216,2.009020767591323,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.023 Rantau Panjang,2,F16ZE,Kak Lah,Siti Zailah binti Mohd Yusoff (Kak Lah),F,Malay,59,PAS,004-PAS,PAS,11,PN,37759,62.38372957523089,1,won
2022-11-19,GE-15,Kelantan,P.023 Rantau Panjang,3,96FW1,Datuk Zain,Mohd Zain bin Ismail,M,Malay,68,PRM,009-PRM,PRM,0,ALONE,173,0.2858228559155418,5,lost_deposit
2022-11-19,GE-15,Kelantan,P.023 Rantau Panjang,4,N1S8P,Prof Ust Zul,Zulkarnain Yusoff,M,Malay,-1,BN,001-UMNO,UMNO,3,BN,17123,28.289854114692613,2,lost
2022-11-19,GE-15,Kelantan,P.023 Rantau Panjang,5,YMV1Z,Dr Shah,Wan Shah Jihan bin Wan Din,M,Malay,51,PH,046-AMANAH,AMANAH,8,PH,4256,7.03157268656963,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.024 Kubang Kerian,1,8M972,Dr.Wan Ahmad Kamil,Wan Ahmad Kamil bin Wan Abdullah,M,Malay,64,PH,046-AMANAH,AMANAH,8,PH,10236,12.57741079327632,3,lost
2022-11-19,GE-15,Kelantan,P.024 Kubang Kerian,2,RFFAZ,Rizal,Mohamad Rizal bin Razali,M,Malay,45,PEJUANG,119-PEJUANG,PEJUANG,12,GTA,687,0.8441462695370097,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.024 Kubang Kerian,3,56K4S,Kak Long,Nurul Amal binti Mohd Fauzi,F,Malay,37,BN,001-UMNO,UMNO,3,BN,14807,18.193993905435956,2,lost
2022-11-19,GE-15,Kelantan,P.024 Kubang Kerian,4,8XX8T,Ustaz Dato' Tuan Ibrahim,Tuan Ibrahim bin Tuan Man,M,Malay,62,PAS,004-PAS,PAS,11,PN,55654,68.38444903175072,1,won
2022-11-19,GE-15,Kelantan,P.025 Bachok,1,ZAVFH,Syahir Sulaiman,Syahir Sulaiman,M,Malay,39,PAS,004-PAS,PAS,11,PN,57496,63.946259161634025,1,won
2022-11-19,GE-15,Kelantan,P.025 Bachok,2,2RHHT,Nor Azmiza Mamat,Nur Azmiza binti Mamat,F,Malay,-1,PH,078-PKR,PKR,8,PH,4385,4.876936594263343,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.025 Bachok,3,9S28Z,Haji Zu,Mohd Zulkifli bin Zakaria,M,Malay,48,BEBAS,000-BEBAS,BEBAS,0,ALONE,423,0.4704547729471823,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.025 Bachok,4,667M3,Cikgu Zam,Kamarul Azam bin Abdel Osman (Cikgu Zam),M,Malay,-1,PUTRA,112-PUTRA,PUTRA,12,GTA,276,0.30696339795135297,5,lost_deposit
2022-11-19,GE-15,Kelantan,P.025 Bachok,5,NQDY9,Datuk Haji Zain,Mohd Zain bin Yasin,M,Malay,57,BN,001-UMNO,UMNO,3,BN,27333,30.3993860732041,2,lost
2022-11-19,GE-15,Kelantan,P.026 Ketereh,1,9KXPC,Haji Rahimi,Rahimi bin Muhamud,M,Malay,-1,PH,078-PKR,PKR,8,PH,4662,7.416245108332538,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.026 Ketereh,2,D1KRN,Marzuani Ardila Ariffin (Gee),Marzuani Ardila binti Ariffin,F,Malay,-1,BN,001-UMNO,UMNO,3,BN,17435,27.73535681333715,2,lost
2022-11-19,GE-15,Kelantan,P.026 Ketereh,3,GF9TY,Mej Jen Dato Hj Khlir (B),Khlir bin Mohd Nor,M,Malay,64,PAS,107-BERSATU,BERSATU,11,PN,40542,64.49365276319557,1,won
2022-11-19,GE-15,Kelantan,P.026 Ketereh,4,KWZX7,Haneef Ibrahim (Abe Haneef),Haneef bin Ibrahim,M,Malay,-1,PUTRA,112-PUTRA,PUTRA,12,GTA,223,0.3547453151347396,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.027 Tanah Merah,1,JPT7Y,Cikgu Bakri,Mohd Bakri bin Mustapha,M,Malay,58,BN,001-UMNO,UMNO,3,BN,9781,14.035817811325089,2,lost
2022-11-19,GE-15,Kelantan,P.027 Tanah Merah,2,QANZG,Dato' D,Mohamad Suparadi bin Md Noor,M,Malay,64,PH,078-PKR,PKR,8,PH,5357,7.687340355308097,3,lost_deposit
2022-11-19,GE-15,Kelantan,P.027 Tanah Merah,3,TRC1S,Lawyer Nasir Abdullah,Nasir bin Abdullah,M,Malay,-1,PUTRA,112-PUTRA,PUTRA,12,GTA,168,0.24108142238039204,4,lost_deposit
2022-11-19,GE-15,Kelantan,P.027 Tanah Merah,4,7VG5W,Datuk Nik Sapeia,Nik Sapeia bin Nik Yusof,M,Malay,69,BEBAS,000-BEBAS,BEBAS,0,ALONE,101,0.14493585512154522,5,lost_deposit
